,PCTPOV017_2018,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Heart disease_Lower 95% CI,diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI
738,-0.2768302511109385,0.8993983046179955,0.8759329098783268,0.9384769960226769,0.2559393435998,-0.13774525577401198,-0.0789150656643148,0.10998503906942236,0.0003821974954885106,0.16194660006556705
739,0.3660225793772084,0.44475630606956346,0.4671984300048347,0.4374905778510283,-0.4946965362865974,0.6720550041825998,0.5648200252751959,-0.2465084036949516,0.0003821974954885106,-0.16839027314978222
740,0.2194070215465783,1.385394923755975,1.3789907312610854,1.3924959374907349,0.19338635360926706,0.09362624707073464,0.17142635858993927,-0.2465084036949516,-0.19163382423758465,-0.16839027314978222
741,-0.017433494949054978,0.523142857543431,0.5300806576776793,0.547081356826076,0.6312572835429998,0.5178073356194356,0.5290569646674455,0.4664784818337963,0.5764302626947071,0.4922834732809171
742,-0.4572801684409449,-0.4802050013220744,-0.5231966558424733,-0.4392356539493581,-0.7449084962487302,-1.178917018575369,-1.1518068838968334,-1.1377420106058858,-1.1517139329029495,-1.1594008927958315
743,0.5577506165403399,0.41340168548001593,0.3414339746591442,0.4688022289867557,0.5687042935524658,-0.060621421492429536,0.06413717676668716,0.10998503906942236,0.0003821974954885106,0.16194660006556705
744,-0.7505112841022049,-0.8251058278070924,-0.8376077942066978,-0.7993196420102305,-0.18193158633393164,-0.3691167586187579,-0.293493429310819,-0.06826168231276462,0.0003821974954885106,-0.003221836542107218
745,-0.06254597428155637,-0.5272369322063957,-0.3974322004967828,-0.6427613863315902,-1.1827794261824618,-0.2534310071963846,-0.4723087323495721,-0.6030018464593248,-0.3836498459706578,-0.6638955829728073
746,-0.840736242767208,0.30366051341660194,0.27855174698629953,0.3278997988759796,-0.24448457632446458,-0.022059504351638667,0.02837411615893667,-0.7812485678415118,-0.7676818894368042,-0.6638955829728073
747,1.4938345626897465,1.5264907164089365,1.551916857361409,1.5020867164657825,2.1950820333063286,2.0602840212510753,2.066868570800722,2.2489456956556646,2.3045744582923646,2.30913627596534
748,1.0878222486972329,1.4010722340507489,1.5047551866067759,1.345528460787142,0.8189162535145986,1.7517886841247483,1.601948782899964,1.0012186459803565,1.152478327893926,0.8226203464962671
749,-1.1565235980947186,-2.5496099602321802,-2.4411045998642424,-2.6310512334503238,-2.1836272660309928,-1.60309810712407,-1.7597789142285942,-1.8507288961346329,-1.9197780198352414,-1.985243075834206
750,0.06151334388282304,-0.276399967490019,-0.255947188232882,-0.2670215727028535,0.6938102735335328,0.09362624707073464,0.20718941919768977,0.4664784818337963,0.384414240961634,0.4922834732809171
751,-0.5587832469390732,-0.5115596219116219,-0.5231966558424733,-0.5175147817886783,-0.18193158633393164,-0.6004882614635039,-0.5795979141728236,-0.06826168231276462,-0.19163382423758465,-0.003221836542107218
752,1.6517282403535025,-0.3234318983743391,-0.24022663131467054,-0.4079240028136296,0.318492333590334,1.250483761294465,1.101265934391456,1.0012186459803565,1.152478327893926,0.8226203464962671
753,1.426165843690995,0.8053344428493541,0.7187273406962146,0.8601978681833568,2.0074230633347288,1.1347980098720916,1.35160735864571,1.5359588101269166,1.536510371360072,1.6484625295346413
754,-0.40088956927531794,0.6799159604911663,0.7816095683690593,0.5940488335296688,-0.30703756631499807,0.24787391563389813,0.1356632979821888,0.28823176045160936,0.384414240961634,0.16194660006556705
755,-0.6602863254372019,-0.13530417483705748,-0.1616238467236144,-0.07915166588848566,-0.369590556305531,-0.3691167586187579,-0.3292564899185695,-0.2465084036949516,-0.3836498459706578,-0.3335587097574572
756,1.0539878891978567,0.8993983046179955,0.92309458063296,0.8915095193190853,1.1316812034672643,0.9034265070273457,0.8509245101372005,0.8229719245981695,0.7684462844277803,0.6574519098885914
757,-0.006155375115929432,1.0248167869761833,1.0016973652240162,1.0480677749977256,1.2567871834483313,0.6720550041825998,0.7436353283139496,0.6447252032159826,0.5764302626947071,0.6574519098885914
758,0.6254193355390923,0.7739798222598078,0.7344478976144249,0.7975745659119008,1.0065752234861984,0.7106169213233907,0.7793983889216995,0.28823176045160936,0.19239821922856082,0.32711503667324204
759,0.8397036123684745,2.012487335546916,1.9920924510713232,2.0030731346374324,1.9448700733441957,1.44329334699842,1.5661857222922129,0.8229719245981695,0.7684462844277803,0.8226203464962671
760,0.647975575205343,0.06850085899499904,0.05846395013134255,0.07740658979015475,0.6312572835429998,-0.09918333863322042,0.02837411615893667,0.8229719245981695,0.7684462844277803,0.8226203464962671
761,-0.9873518005978379,-2.000904099915107,-2.0009290061543283,-1.9735065596000336,-1.1827794261824618,-1.564536189983279,-1.5094374899743395,-1.1377420106058858,-1.1517139329029495,-0.9942324561881566
